标注人_0,标注人_1,appid,序号,url,title,desc,0_场景,1_场景,0_行业,1_行业
myy,ljh,f1eeaad2-c057-4b8a-95bc-a7a9429c17c3,842,http://www.rabbitpre.com/m/FRmNmFBus,祥瑞金台 · 幸福城区春节元宵节系列文化活动,春节用户答谢,事务性通知/科普,节日祝福,政府综合服务,政府综合服务
myy,ljh,44b37c47-6e2a-48a8-9850-6f4c07cc6b90,843,http://www.rabbitpre.com/m/rMNVVrD,ATLAS FITNESS 寰图健身工房,享受 Atlas Fitness 寰图健身工房带来的无限动力，开启酣畅淋漓的健身之旅。,产品推广,产品推广,运动健身,运动健身
myy,ljh,df1e618c-22bd-498e-aab0-561085a44d4a,844,http://www.rabbitpre.com/m/rEBIn7YJ7,广州诚敬教育中心七天传统文化学习班,,产品推广,产品推广,特长或素质培训,特长或素质培训
myy,ljh,315ef314-9d49-4a3f-bbfe-71d46edc0475,845,http://www.rabbitpre.com/m/UZZrmmN,深圳经建投资有限公司招聘丨招兵买马,实习生？给自己一次机会！！,招聘,招聘,理财,其它金融服务（待分）
myy,ljh,8fe52af2-8081-49a0-b0b2-b670088b11f8,846,http://www.rabbitpre.com/m/VF3q63y,重庆工行首发 邮币双绝福字币超值套装,币王+邮王完美组合 先抢先得,产品推广,产品推广,银行,邮政
myy,ljh,b7d2e717-566b-4b8c-94f0-5cef9a2756fc,847,http://www.rabbitpre.com/m/BmNuaaEJq,郑州“百花杯”少儿舞蹈大赛,郑州最具专业性的少儿舞蹈比赛,艺术竞赛,艺术竞赛,运动健身,无行业
myy,ljh,2ff3a4f9-0173-4bf7-a3bc-44666051ff23,848,http://www.rabbitpre.com/m/3Er6rmF,优信3.0 全新升级,3.0为爱上线，我们在优课优信，等你！,产品推广,产品推广,内容平台,工具软件
myy,ljh,cb6376f1-6838-4c13-a723-9b781f27c73f,849,http://www.rabbitpre.com/m/BbimMvD,广州北汽绅宝德能4S店新车震撼登场,现场超级大豪礼大放送，8月27日13:00—16:00于广园东·东方名都等你来领！,产品推广,产品推广,汽车服务,汽车
myy,ljh,bf2b5706-d8e3-4a0f-9478-c75021512d5b,850,http://www.rabbitpre.com/m/yyyayiK,中山国税2016年奋战营改增试点工作纪实,2016年全面推开营改增的日与夜，坚守在每个岗位的身与心……,数据报告,政府事务,政府综合服务,政府综合服务
myy,ljh,566555a4-dc70-40be-80e7-88c010cf8232,851,http://www.rabbitpre.com/m/MnUbq2v,见过开放的，没见过这么开放的！,就是这么开放！你敢来试吗？,招商,招商,电商;酒,实业平台
myy,ljh,81640083-bec9-49c9-94df-fe0dc27fad68,852,http://www.rabbitpre.com/m/b6bAJbx,会议邀请函,酷炫年会邀请函,产品推广,产品推广,家装建材,家装建材
myy,ljh,b77950cd-b4d7-4c0e-a2d9-01ccdf820e90,853,http://www.rabbitpre.com/m/Vbm67bM,10月30号滑县新区体育广场伊利奶粉大型展销会,10月30号伊利奶粉大型展销会 连续转7天可领取伊利奶粉（或奶片）湿巾 记得微信提前报名哦！,产品推广,产品推广,奶制品,奶制品
myy,ljh,37c37fd2-5346-4c75-9bc9-4327b36acbb9,854,http://www.rabbitpre.com/m/q6bEfqH,城市因您更美丽，平安银行夏日送清凉,平安银行在全国开展“城市因您更美丽•夏日送清凉”活动，向高温户外作业者致敬！,公益,公益,银行,银行
myy,ljh,1cb6950e-27a6-4a21-9f58-72e9d7c2796d,855,http://www.rabbitpre.com/m/7QAQIZ3VA,2016“体彩杯”中国巴彦淖尔全球友好城市华人篮球邀请赛,,体育竞赛,体育竞赛,政府综合服务,无行业
myy,ljh,ba125c4c-25a9-422a-8ca7-228e22dba369,856,http://www.rabbitpre.com/m/Bb6zQv9,AiSleep睡眠博士,浙江丝里伯成立于2007年，是一家以人工智能开发睡眠系统为基础，提供睡眠改善整体解决方案的供应商。,产品推广,产品推广,其它3C产品,家纺
myy,ljh,821bfccd-9f29-4ac4-8abe-6ff09469d483,857,http://www.rabbitpre.com/m/YBQAeqqiv,晋商消费金融北京运营中心招聘啦！！加入我们月薪轻松过万！！,,招聘,招聘,互联网金融,其它金融服务（待分）
myy,ljh,486eba22-db3b-4bd9-a3df-d28039fbb829,858,http://www.rabbitpre.com/m/6e6YvUnFq,译夫朗格法式甜品,开业庆典 邀请函,开业,开业;产品推广,餐饮,餐饮
myy,ljh,7221c43b-8566-490f-9f37-b10540c235d8,859,http://www.rabbitpre.com/m/fMA2bi7mt,京东联盟95团,团队介绍页,封禁,封禁,无行业,无行业
myy,ljh,bdaed043-fac8-4e09-a828-25f8380cb479,860,http://www.rabbitpre.com/m/FVzy2yN,"""营改增""""两票制"" 下  医药行业合规转型研讨会邀请函","""营改增""""两票制"" 下  医药行业合规转型研讨会 ",行业论坛,行业论坛,医药用品,医药用品
myy,ljh,ba512f82-3f11-4cb3-970c-e0c00322bc4d,861,http://www.rabbitpre.com/m/veam6rx,4K英雄帖,4K高清电视，视觉梦幻开启的地方。,产品推广,产品推广,家电,通信
myy,ljh,bd247cae-5065-4b08-beea-808314e10747,862,http://www.rabbitpre.com/m/jNYfyFfqV,人保客户节 感恩送豪礼,5.18客户节-延吉人保体验日 活动时间：5月18日全天 （续保的客户最多可提前90天续保）,产品推广,产品推广,保险,保险
myy,ljh,258126d4-51d6-4e52-9eb7-169cd91e1d11,863,http://www.rabbitpre.com/m/FJ3jVJfE0,新华保险邀您体验保单E服务,三大平台，便捷、丰富的服务内容，新华保险让您的保单E起来！,产品推广,产品推广,保险,保险
myy,ljh,d8d6f9bb-2589-4fb8-909d-2f29d294dd12,864,http://www.rabbitpre.com/m/MAe6eUfEe,高新三中招聘啦,高新三中将为您的职业梦想插上腾飞的翔翅。,招聘,招聘,学校教育,学校教育
myy,ljh,fc319736-fc6f-455f-9d76-b6e9b6eb94e5,865,http://www.rabbitpre.com/m/ZnaiaqH,中国供销电子商务股份有限公司,供销e家,招聘,招聘,电商,电商
myy,ljh,0153e3bd-3f71-4db8-9ed9-fcfdf03b4f05,866,http://www.rabbitpre.com/m/ei7eiryVm,58云交易、强势来袭、快乐啪啪,,产品推广,产品推广,互联网金融,互联网金融
myy,ljh,489cf452-52e3-404a-a418-0af1bfb50c52,867,http://www.rabbitpre.com/m/Mm7eaai7a,祝天下所有的老师：教师节快乐,爱老师，就转发给老师看,心灵鸡汤,节日祝福,无行业,无行业
myy,ljh,c7b44adc-5628-457c-a66d-9827573b0904,868,http://www.rabbitpre.com/m/7JRnqeV,我在台前农商银行工作,我在台前农商银行工作，我能为您做些什么？,产品推广,产品推广,银行,银行
myy,ljh,2cddc403-c503-488a-9158-65549925799c,869,http://www.rabbitpre.com/m/ea6IBmVvE,谁是最可爱的人,,政府事务,政府事务,政府综合服务,政府综合服务
myy,ljh,76ee5213-d94e-4e4a-852d-63c907683742,870,http://www.rabbitpre.com/m/N3A3mqf,新春到，大拜年！,亲爱的家人们，三八妇乐众生系统各体系领导人拜年啦！,节日祝福,节日祝福,无行业,保健品/OTC
myy,ljh,d4e442c6-cb58-4119-89b0-0fd4fc7d5017,871,http://www.rabbitpre.com/m/nVJ3bUfi,不一样的青春，给你想要的                  ————《不能错过》,电影《不能错过》12.10 问诊青春 专治迷茫,产品推广,产品推广,影视,影视
myy,ljh,dd9f826a-da47-4adc-b256-b4e78a9733ed,872,http://www.rabbitpre.com/m/QmFBmriFb,谢谢你的每一天，每一次，每一票~,亲，好想让你陪我一起去旅行！,产品推广,产品推广,旅游,住宅;旅游
myy,ljh,98e20fcd-5d8b-4cdb-b7b8-053107404121,873,http://www.rabbitpre.com/m/eM2NmVZn2,"周大生珠宝元月一日盛大开业,千金一诺,一饰铭记","周大生珠宝开业期间,八重惊喜等你来,幸运抽大奖,苹果手机,洗衣机等幸运大奖等着你........",产品推广,开业;产品推广,珠宝,珠宝
myy,ljh,5978ff73-b009-4384-aee1-b2d855015908,874,http://www.rabbitpre.com/m/ammeArY,亲友认购会，错过再等一年！,昌邑全福元霞飞、百雀羚气韵品牌春季员工亲友认购会,产品推广,产品推广,护肤;美妆,美妆;护肤
myy,ljh,0cf2aa7b-1c8a-45c1-86ae-7058442a33c4,875,http://www.rabbitpre.com/m/mFJJBmVZk,托马斯·费因斯坦个展“灵赋”电子邀请函,E-invitation of PSYCHOPROSA by Thomas Feuerstein,产品推广,博物/艺术展,设计,无行业
myy,ljh,5585ad78-22fe-461c-82cb-46ba6d8d41b0,876,http://www.rabbitpre.com/m/rEVFrqe,老板电器36周年庆,老板电器36周年庆，8月13日—消费满3000元即可免费抽大奖！！整点疯狂抽奖——100%中奖！！！,产品推广,产品推广,家电,家电
myy,ljh,da322c1d-e0a7-4eb3-8ff7-0acc59588e99,877,http://www.rabbitpre.com/m/mYbMRjm,运一平安志愿者半月刊07期,北京地铁运一支队祝您出行愉快,公益,团队展示/团建,无行业,交通
myy,ljh,5524f34e-7376-4e58-b805-f9bebefd9b51,878,http://www.rabbitpre.com/m/RY37u6u63,《魅惑女人·性感训练营》邀请函,上帝创造男人来掌控世界，却还要创造女人来掌控男人！这就是性感女人的秘密！,产品推广,产品推广,特长或素质培训,特长或素质培训
myy,ljh,4cac2fbb-fd04-4e27-90e1-3529afbeb496,879,http://www.rabbitpre.com/m/yNIRIJB24,敢爱前行 聚滇峰,2016年第四季度经销商销售市场工作会议 活动花絮,公司会议,公司会议,汽车服务,汽车
myy,ljh,95574a47-ff5c-46dd-a461-dedc2ea37a0d,880,http://www.rabbitpre.com/m/EvqMRb2,我的爸爸 我的超人,隆鑫电动车祝福天下父亲，节日快乐！,节日祝福,产品推广,非机动车,非机动车
myy,ljh,3b019020-3b17-452d-9900-7ab390ef386a,881,http://www.rabbitpre.com/m/QRfy2ay,杭叉集团60周年,让搬运更轻松 做世界最强叉车企业，展望下一个60年,产品推广,产品推广,机械制造,机械制造
myy,ljh,78d33479-7bb7-4d84-aefc-bc5d9e100e8d,882,http://www.rabbitpre.com/m/EfybqijbF,"百度物流""9540目标责任状""",“9540”一定会赢！,公司会议,公司会议,物流,物流
myy,ljh,aa8eea62-db9c-4700-988e-eb2c6d440bd9,883,http://www.rabbitpre.com/m/37YRIBY37,世界名校招生会－逛展指南,,产品推广,校园事务,应试及考证培训,学校教育
myy,ljh,abdfb8a4-f68d-4746-9d0f-7180b9a1284e,884,http://www.rabbitpre.com/m/yeaum2B,世茂金铺 免费用3年,,产品推广,招商,商业地产,商业地产
myy,ljh,37b09cbd-e137-4efe-8ac2-91f9aed03f18,885,http://www.rabbitpre.com/m/QN7vqyd,唐山市朗硕商贸有限公司招聘信息,专业模板打造，只为方便大家。,招聘,招聘,贸易批发,贸易批发;物流
myy,ljh,6c609995-6ce2-44b6-9630-13c9f0203000,886,http://www.rabbitpre.com/m/7uyNuEZBR,男神女神与你无限靠近,男神女神与你无限靠近,产品推广,产品推广,箱包,箱包
myy,ljh,693439d7-9666-4d63-96d1-fe11fe7f254d,887,http://www.rabbitpre.com/m/EJjmimc,茶盟网正式上线运营，邀您闻香品茗送祝福,一站式新丝路茶品电子商务综合服务平台——茶盟网正式上线运营，邀您闻香品茗送祝福！,产品推广,产品推广,茶;电商,茶;电商
myy,ljh,56d0637e-e261-4430-9d97-0550510a3da6,888,http://www.rabbitpre.com/m/MYJnF3zFI,想赚钱，考虑过这事儿？,外汇投资的趋势火热得不要不要的啦..是时候把握住机会啦朋友！学以致用，免后悔！,产品推广,招聘;产品推广,理财,理财
myy,ljh,2b590197-5965-4b86-b32f-7c6db0dde724,889,http://www.rabbitpre.com/m/EBfqm2k,家美妇产医院2016年招贤纳士,家美妇产医院恭祝全市人民春节快乐，家庭美满！,招聘,招聘,医疗,医疗
myy,ljh,6316187d-a123-4f0a-b8a5-554a062f1315,890,http://www.rabbitpre.com/m/N3uaeiG,百县战役华北战区启动仪式,百战成王，雄心不可挡！,公司会议,公司会议,家电,家电
myy,ljh,939baa05-eba2-4348-bfbe-b0ccd8b7c659,891,http://www.rabbitpre.com/m/ueqAjqo,一年级（大学季）,理想≠现实，但我还是要任性的用青春为你写首诗！,产品推广,产品推广,影视,影视
myy,ljh,8a3ecf99-7ed7-4101-84d2-9a2e258bdc4c,892,http://www.rabbitpre.com/m/Jn7mzbiNr,初二抢靓号,初二抢靓号,产品推广,产品推广,通信,通信
myy,ljh,3f1a8713-0d71-471e-b229-c3836dbba77e,893,http://www.rabbitpre.com/m/QRzI7ra,小乔会馆正式启动,最高爆率捕鱼场 丰富的经典街机电玩 公平公正的棋牌房间,产品推广,产品推广,游戏,游戏
myy,ljh,5b5bc6cd-287a-4cd6-8ab2-71b037b39182,894,http://www.rabbitpre.com/m/VNfayuM,西北金店黄金抢购价229元/克，购黄金镶嵌送白金项链,西北金店迎元旦、10年福利会开始啦！！购老凤祥钻石、K金、硬金满1000元立减260元。,产品推广,产品推广,珠宝,珠宝
myy,ljh,13ac67bd-2610-4228-b318-afe2478086b8,895,http://www.rabbitpre.com/m/rizzVnbMO,2016黑龙江•内蒙第三届 日化、洗护、微电商博览会,2016黑龙江•内蒙第三届 日化、洗护、微电商博览会,行业展会,行业展会,家庭日用;个人护理,个人护理
myy,ljh,9a72a65c-38f9-4e78-8314-e9ea1c1eb597,896,http://www.rabbitpre.com/m/7NZNfqc,警企共建·情暖新春,滨州市公安局沾化分局·华能沾化热电有限公司新春联欢晚会,年会/庆典,演出,政府综合服务,政府综合服务
myy,ljh,5ae1e181-32a2-4e30-8601-1df28f3f35bc,897,http://www.rabbitpre.com/m/mFvaMI3Nk,凝聚创新力量，插上禹王腾飞的翅膀,禹王集团2015年度创新成果颁奖典礼风采集锦,公司会议,团队展示/团建,医药用品;材料;化工,化工
myy,ljh,85fffa4a-defe-4c53-9715-3cb9005ee8ff,898,http://www.rabbitpre.com/m/FZBQmN2FS,属于你的购物攻略-福建,提供新鲜、超值、品质、健康的商品给您挑选！,产品推广,产品推广,零售渠道,零售渠道
myy,ljh,fdb3c0eb-07f8-4652-a750-d4beda8974c9,899,http://www.rabbitpre.com/m/iErU7rz,顺丰小哥带你狂欢糖球会,2月16日（正月初九）， “岛城新春第一节”——青岛萝卜·元宵·糖球会隆重启幕 ,产品推广,年会/庆典,零售渠道,物流;粮油副食;酒
myy,ljh,81c2c4f9-5c86-4ba0-a65d-a6102c9835d3,900,http://www.rabbitpre.com/m/FbUJRzh,北京市供销学校，北京市经贸高级技术学校,     北京市供销学校 北京市经贸高级技术学校 ,产品推广,校园事务,学校教育,学校教育
tml,zz,2fa37cab-490a-4174-8a9b-e048a7cb0f56,401,http://www.rabbitpre.com/m/NmVvMQ2bv,盘龙峡金色童年之六月旅游攻略,盘龙峡生态旅游区位于广东省德庆县西北部，距县城28公里，整个生态旅游区占地3万亩。,产品推广,产品推广,旅游,酒店
tml,zz,e9785a87-c741-490f-8877-673a63772ce0,402,http://www.rabbitpre.com/m/ZjMrmuo,裕尚茗│0812旗袍鉴赏会,0812~0818旗袍鉴赏会欢迎您,产品推广,产品推广,服装相关,服装
tml,zz,1f774e22-cfad-4d8d-8ec5-dee2d5a6d8f5,403,http://www.rabbitpre.com/m/UJ3b6eaMG,10月29号微平台创新实体经济新动力邀请函,时间：10月29号下午1:00-4:00 地点：宝安西乡登喜路 （宝田一路与前进二路交汇处）,招商,封禁,电商,
tml,zz,fdc05638-51fb-4875-88e4-44ab7df73608,404,http://www.rabbitpre.com/m/nNuUZfE3L,曼妙童声第四张原创童谣《曼妙中国风》面试申请表,曼妙中国风面试申请表，请放心填写您的信息,产品推广,艺术竞赛,教育培训,
tml,zz,a8380769-d50f-4540-92ae-4c68df545c35,405,http://www.rabbitpre.com/m/3EBFNzG,[宁都]立白带你去桂林！！！,快去买立白吧，我在桂林等你！,产品推广,产品推广,清洁洗涤,清洁洗涤
tml,zz,18eb4e07-762d-47ef-a925-74f385e231b8,406,http://www.rabbitpre.com/m/iYZV3yi,启智科学部落2016秋季课程招生 ,中小学科学教育平台,校园事务,产品推广,应试及考证培训,应试及考试培训
tml,zz,4efb097c-f78a-4a37-8310-f7eb5f9e0f39,407,http://www.rabbitpre.com/m/BmrMYnFZn,2016's/s collection女人的脚步，城市的风景,川流不息，脚步匆匆 周而复始，上下班路上 女人，是城市的风景 脚步，体现着女人的品味,产品推广,产品推广,服装,服装
tml,zz,850f1d53-6775-429d-b4e8-dc37a8e34c48,408,http://www.rabbitpre.com/m/a62NAuUZ4,拉卡拉开发者联盟战略发布会,中国·西安  2016年3月24日—25日,行业论坛,产品推广,非生活消费品,担保
tml,zz,41a8c7da-5684-4312-af06-92b808e82e99,409,http://www.rabbitpre.com/m/2QB3M3,2015年济宁孔子国际学校附属幼儿园毕业典礼,,校园事务,产品推广,教育培训,应试及考试培训
tml,zz,6643f951-cb53-4d7c-bc3c-09563b221d13,410,http://www.rabbitpre.com/m/Qua6AYfMT,山东德州王明散热器有限公司----防冻液对比视频展示,特效防冻液,产品推广,产品推广,非生活消费品,非生活材料
tml,zz,3c897dc3-9034-4ef9-94c0-e9ab8f22fd8d,411,http://www.rabbitpre.com/m/2MZBni6,潮州新清家政招聘啦！,你身边有这样的他和她请推荐给我们！获得的不止是一份工作！更是一份尊重，一份快乐！,招聘,招聘,家政物业,家政物业
tml,zz,abad7052-09b7-416d-82e8-f310d2feb3ef,412,http://www.rabbitpre.com/m/Bna6VrY,2016美联物业珠海招聘季,美联珠海欢迎你,招聘,招聘,家政物业,家政物业
tml,zz,44308ece-79f6-4673-a9ef-b5c7da7264f7,413,http://www.rabbitpre.com/m/RAYB2F37G,鄂尔多斯——沙漠之旅,虽有风雪也不失约，虽遇大雨也不误期。无需漂亮衣裳，只需要你那颗像风一样自由的心！,产品推广,产品推广,旅游,旅游
tml,zz,73361814-8d90-4d8e-9ba4-fd3a43fb0a77,414,http://www.rabbitpre.com/m/uirURIBeK,尊贵首选——W 酒店公寓品鉴会,1月27日，W酒店全球唯一在售物业品鉴会，仅在链家地产海外置业。,行业展会,产品推广,住宅,商业地产
tml,zz,e15863ac-86e0-4608-99a9-96d2b461bdf4,415,http://www.rabbitpre.com/m/fUBI3NmbX,招募靑年创业者（分享传递）,武安市互联网协会、电子商务产业园携手雅园电子为您提供创业空间……,招商,招商,商业地产,商业地产
tml,zz,44e262a5-3d1a-4b32-8e6e-b102256b2342,416,http://www.rabbitpre.com/m/qaEJf6Quc,库管王,最方便的库存管理软件,产品推广,产品推广,工具软件,工具软件
tml,zz,aaeb4f8c-dbdb-4752-8321-e7d8cc7c5f2c,417,http://www.rabbitpre.com/m/m7AAIZRIQ,和舰科技15周年中秋庆典,和舰科技15周年中秋庆典 ,年会/庆典,公司会议,非生活消费品,材料
tml,zz,30722ddd-b5fe-4f60-8ca4-30311acd597f,418,http://www.rabbitpre.com/m/RAAQ2z7mr,华自科技2016年正月初七春季大型招聘会,请特别关注华自科技公开招聘日（每周三9：00-17:00）期待您的光临,招聘,招聘,机械制造,化工
tml,zz,305945ce-ce74-4f09-8dfa-3fda13545714,419,http://www.rabbitpre.com/m/irqMAYJZt,传奇巴特  2016巅峰模式,别再错过了！传奇巴特！巴特团队！2016最巅峰模式横扫全国！主讲巴特！视频试服全托管模式！横扫全国！,产品推广,产品推广,旅游,
tml,zz,dbdbea4c-b601-4126-b747-a2cce0240269,420,http://www.rabbitpre.com/m/6fuY3yD,机关三幼2015幼儿趣味运动会,我参与，我健康，我快乐！,体育竞赛,null,教育培训,
tml,zz,e119d098-fdeb-490f-b84d-4a4c3de7c4fc,421,http://www.rabbitpre.com/m/6Z7BvmA,立白携手米兰感恩回馈,立白携手米兰感恩回馈,产品推广,null,清洁洗涤,
tml,zz,c2b644b1-c5ec-4ad3-8bef-6d9d8423f442,422,http://www.rabbitpre.com/m/IBeiFvaqT,送！送！送！（大师）大师贴膜免费送膜开始啦！,爱心大师中国行“送膜送健康”活动将于10月26日正式启动，价值2080元大师贴膜免费送报名预预约中,产品推广,null,汽车服务,
